"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"6","codec-http","3e0eb97907ab906cfe145f88b3aa28b59185c70f","4bf78ebd6bbe98b5be5101e6632029257801dbc1","FOR_TO_WHILE","1","1","1"
"8","codec-http","4bf78ebd6bbe98b5be5101e6632029257801dbc1","087a7dd289c197ae5e5eca00039af22e52495dbe","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"9","codec-http","087a7dd289c197ae5e5eca00039af22e52495dbe","f06e06009a62fc0a08201e45556fd3063fbb7c68","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"12","codec-http","f06e06009a62fc0a08201e45556fd3063fbb7c68","d8b3f979ad5b0ff1c4242e3fcf9df1376b1e1c68","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"14","codec-http","d8b3f979ad5b0ff1c4242e3fcf9df1376b1e1c68","8021304c63339e79b0ca2c77135d8e7ae729dd54","REVERSE_IF_ELSE","3","1","1"
"15","codec-http","8021304c63339e79b0ca2c77135d8e7ae729dd54","42f3a960cfa7f2b488f30a434b64e41d334edada","SWITCH_EQUAL_SIDES","14","1","1"
"18","codec-http","42f3a960cfa7f2b488f30a434b64e41d334edada","db89bbfe5e6a6a1e06620334f948cb9c7b0ccb8f","REVERSE_IF_ELSE","3","1","1"
"22","codec-http","db89bbfe5e6a6a1e06620334f948cb9c7b0ccb8f","fcd04b84001952559743b79b4ac35b2d2974e5a2","LOCAL_VAR_RENAMING","0","1","1"
"27","codec-http","fcd04b84001952559743b79b4ac35b2d2974e5a2","6c704936108a532c8d8858c2a6571b0029bffc1c","REVERSE_IF_ELSE","3","1","1"
"28","codec-http","6c704936108a532c8d8858c2a6571b0029bffc1c","4acf2d3df9e5ce6dc2185f2c3be9ea8c100bbb0d","LOCAL_VAR_RENAMING","0","1","1"
"29","codec-http","4acf2d3df9e5ce6dc2185f2c3be9ea8c100bbb0d","306682b68fb12a8f3ea9fbec0e630dfb1a768992","FOR_TO_WHILE","1","1","1"
"30","codec-http","306682b68fb12a8f3ea9fbec0e630dfb1a768992","4a539744084c24fdd4c2fda6445f15c01252330d","FOR_TO_WHILE","1","1","1"
"36","codec-http","4a539744084c24fdd4c2fda6445f15c01252330d","71f8cf2044169fa7e910d570f4f04ce6d24a38c1","REVERSE_IF_ELSE","3","1","1"
"37","codec-http","71f8cf2044169fa7e910d570f4f04ce6d24a38c1","fb1069287c86dcac3fd465a7b46b977562cf1df7","SWITCH_EQUAL_SIDES","14","1","1"
"39","codec-http","fb1069287c86dcac3fd465a7b46b977562cf1df7","6efdc05e5139c3791abc9e1df12fa1d11499f9a0","LOCAL_VAR_RENAMING","0","1","1"
"40","codec-http","6efdc05e5139c3791abc9e1df12fa1d11499f9a0","8ede090b2b415a104592ae86aa4dc785da75daee","REVERSE_IF_ELSE","3","1","1"
"48","codec-http","8ede090b2b415a104592ae86aa4dc785da75daee","4a8685b9bb51b9b89a243ceff0e3df7185ebe3f2","REVERSE_IF_ELSE","3","1","1"
"0","codec-http2","4a8685b9bb51b9b89a243ceff0e3df7185ebe3f2","682a72bcd15d85bff464e8e729f993a5e1b9a873","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"1","codec-http2","682a72bcd15d85bff464e8e729f993a5e1b9a873","f18f9e0ecbe998e404af7ac76ed13e428c6ac03d","REVERSE_IF_ELSE","3","1","1"
"10","codec-http2","f18f9e0ecbe998e404af7ac76ed13e428c6ac03d","7cab7f07838bad7530ab5cfb3ae4416df21bc8bf","LOCAL_VAR_RENAMING","0","1","1"
"23","codec-http2","7cab7f07838bad7530ab5cfb3ae4416df21bc8bf","4feab3aa7a697482ceec7a4aa06188427c0f3cce","SWITCH_EQUAL_SIDES","14","1","1"
"24","codec-http2","4feab3aa7a697482ceec7a4aa06188427c0f3cce","e910c05fd46e8e75ab92be452ec98299c6bd4e34","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
