"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"25","spring-data-neo4j/hello-worlds","5dfaee74ca20af39bc93ddfc17c3c6026269a1b6","8cb2f89faad3165beac9cc32e90b09d36d899421","LOCAL_VAR_RENAMING","0","1","1"
"27","spring-data-neo4j/hello-worlds","8cb2f89faad3165beac9cc32e90b09d36d899421","8c2df20c61e8ebd99849dd66969c370447ef9f86","LOCAL_VAR_RENAMING","0","1","1"
"0","spring-data-neo4j/imdb","8c2df20c61e8ebd99849dd66969c370447ef9f86","ead8bb10c1323c4e2bc4cefd43f266ed58683295","SWITCH_STRING_EQUAL","15","1","1"
"6","spring-data-neo4j/imdb","ead8bb10c1323c4e2bc4cefd43f266ed58683295","9ce07e1fef975cdb2c714315b8ad029bdcfe272f","REVERSE_IF_ELSE","3","1","1"
"16","spring-data-neo4j/imdb","9ce07e1fef975cdb2c714315b8ad029bdcfe272f","a975a3a3061ff887bd7cc1347a9ce804d6f692af","SWITCH_EQUAL_SIDES","14","1","1"
"19","spring-data-neo4j/imdb","a975a3a3061ff887bd7cc1347a9ce804d6f692af","7f08458d8eec57822a1b8355cd224ea19cafa66b","LOCAL_VAR_RENAMING","0","1","1"
"0","spring-data-neo4j/myrestaurants-original","7f08458d8eec57822a1b8355cd224ea19cafa66b","07a0e39d832da8d9b357746730108a731d47517c","LOCAL_VAR_RENAMING","0","1","1"
"4","spring-data-neo4j/myrestaurants-original","07a0e39d832da8d9b357746730108a731d47517c","d24cd2b65ec6eece630420864a33c27f3173b20c","LOCAL_VAR_RENAMING","0","1","1"
"13","spring-data-neo4j/myrestaurants-original","d24cd2b65ec6eece630420864a33c27f3173b20c","6306939f9119e34a415a10461de32cdd8a2616a9","LOCAL_VAR_RENAMING","0","1","1"
"14","spring-data-neo4j/myrestaurants-original","6306939f9119e34a415a10461de32cdd8a2616a9","935a6db6a11b0a56dc01cc259679174128f15b69","SWITCH_EQUAL_SIDES","14","1","1"
"23","spring-data-neo4j/myrestaurants-original","935a6db6a11b0a56dc01cc259679174128f15b69","dbd9ef70bfc1a31a3b9261fd1c0c757c2e2b5b16","LOCAL_VAR_RENAMING","0","1","1"
"24","spring-data-neo4j/myrestaurants-original","dbd9ef70bfc1a31a3b9261fd1c0c757c2e2b5b16","47eccb5a239dfe7a30a6472a3483405278fca438","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"26","spring-data-neo4j/myrestaurants-original","47eccb5a239dfe7a30a6472a3483405278fca438","73de0a3ba7f6e8eba7c150846af84b9123f1b59a","LOCAL_VAR_RENAMING","0","1","1"
"0","spring-data-neo4j/myrestaurants-social","73de0a3ba7f6e8eba7c150846af84b9123f1b59a","5b81d2f518b49a56bde68fb89c4246730283674e","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"1","spring-data-neo4j/myrestaurants-social","5b81d2f518b49a56bde68fb89c4246730283674e","0bd5eb2718c71112bf441e79623ca352f46a317a","LOCAL_VAR_RENAMING","0","1","1"
"2","spring-data-neo4j/myrestaurants-social","0bd5eb2718c71112bf441e79623ca352f46a317a","7bf74e4177d326f3a7e70e242d5eee5d4baf1995","SWITCH_EQUAL_SIDES","14","1","1"
