"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240917\RuoYi","[0e2d62d9fdb259eea30db486ef0b939b4b52cb7b, 1080fef6f17c09b700129021ed332ae1a79de0eb, 886b291056918a23b83ddeff4cfe1b5878e37a5b, 9c87917f794e271adfb697cef493638febbae8b7]","[[ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER]]","[checkMenuNameUnique, insertMenu, roleMenuTreeData, selectMenuAll, selectMenuList, selectMenusByUser, selectPermsAll]"
"E:\project-DataSets20240917\RuoYi","[0a451c592f2d1ba4c6e07cfe588aebc525aebbb6, 954034007161ca5a13c539782dbbfb43bf39042c, a35a7c3a93e35f2cc80df699f06882128db33e99, c396f719df0424981f4601717ce94fe67a9ce852]","[[ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_ATTRIBUTE, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER]]","[addJobLog, checkMenuNameUnique, cleanJobLog, deleteJobLogById, deleteJobLogByIds, roleMenuTreeData, selectJobLogById, selectJobLogList, selectMenusByUser]"
"E:\project-DataSets20240917\RuoYi","[6142b4874db6d66e639ea1c6324100340a6b6a0b, c51ead48494680c8f525b4adfc0759d88dd448d9, d2342bb749801679184462b7f52f63f4e4b5cf9f, f09afc9b6bf22f07f60226d161289a64c323bbc4]","[[ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_ATTRIBUTE, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_ATTRIBUTE, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], NO_NOISE]","[addJobLog, cleanJobLog, deleteJobLogById, deleteJobLogByIds, isSuperColumn, selectJobLogById, selectJobLogList]"
"E:\project-DataSets20240917\RuoYi","[16ac8432d0a9d41498a35f9b0fbd1960de3dcf6b, 270184255550db06df28c4fc542ce6f0aabd4891, 7b27c3095e11f286e1497e55e9d925c196745d3b, a9d5a3bcc9d4465d5ff5d8c3a4f7702bbdf41006]","[[ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_ATTRIBUTE, ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE, NO_NOISE]","[getTableId, isSuperColumn, setClassName, setTableId]"
"E:\project-DataSets20240917\RuoYi","[2b31006d8e15d8d5e591bfb1c5f00bbcb890da74, 984cf734297ad7280ed25fcd938913ccaeb30b3f, ac5c70d811badd9611657a1b72194ac158f07dc1, f7bb60f980178fd5c16aba3b1d3287ea717fc34b]","[NO_NOISE, NO_NOISE, [ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_ATTRIBUTE, ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], [ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER]]","[getParentMenuId, isSuperColumn, setFunctionName, setParentMenuId, setTableName]"
"E:\project-DataSets20240917\RuoYi","[1c71318122a4f309f7b453c4b9dd8f7d24722dc9, 2021e33e238617cfad0ae58628d63f0903f2791b, 27ad24b59888620f3c58b21a002634b5d837aaf8, 30245c95749c8023abab6aa79f26af315d2c7cfd]","[NO_NOISE, [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE], [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE], [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE, ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_PARAMETER]]","[getCpuNum, getFree, getSys, getWait, isSuperColumn, setCpuNum, setFree, setSys, setWait]"
"E:\project-DataSets20240917\RuoYi","[b406e7f890481896ba057364dec9487d6629e516, c16a7d6f301db387631452adf1391a69fe7cbb75, c39d92fde5aca896423f3a9fd2fc2b5c477aca17, c4ff6664afc41ae36daa94c4c5df00c4418ef142]","[NO_NOISE, NO_NOISE, NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE]]","[getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[819c5a88277ef0a107a0e8ec2a163b82a0d21dee, 90abfdc94c10a56f2f35e03f5931dbe7c4078fb3, ca657149dff134a70d60db6d3e1c18aa41cdb4ab, cecb6c63f1d4e9078dd11cf9b39361b8d8393815]","[[ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE], NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER], [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER]]","[XssHttpServletRequestWrapper, getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[7eef3640131849407885e5270e15a0c002ae77de, 8327c69be3689c875aebf677c1cdb0bfe69d46b2, acdf823eb92cfbd057104b837faab8e14a8de6b0, fddb5e98bfc88a0854e48687f84d4a90f4da7dbd]","[[ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE], NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER], NO_NOISE]","[XssHttpServletRequestWrapper, getParameterValues, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[4731ce5e47ab2c8c3a424d63fe6701926c7c321a, 4a63fd1ec882c9019e2fd67ebc0f6271c1925f59, 781ed8bbcb21099b5fb77808df5f94481095180f, 9754f00db7895a6570c53d30008d469d06918ec4]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER], [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|INVERT_CONDITION], NO_NOISE, [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_VARIABLE]]","[add, addSave, authRole, edit, editSave, importTemplate, insertAuthRole, remove, resetPwdSave]"
"E:\project-DataSets20240917\spring-data-jpa","[082ed2f55b2b45e50b6456eecab2d31b566ecae6, 7c5f0b6d9aad6f530a883e3777eb8a46e4a49786, 87cbe014f338be4df90e7e03421efad6480195de, f36cbe1a423c43a56c6033a122c29056726d2abe]","[NO_NOISE, NO_NOISE, NO_NOISE, NO_NOISE]","[AbstractStringBasedJpaQuery, CachableQuery, createJpaQuery, equals, hashCode]"
"E:\project-DataSets20240917\spring-data-jpa","[289f90b7b4661f50ca78b795df6dc4d5cccae721, 36c2c3dfdf9b230ec7d905be5615ee59bbcf3f15, 4749b2dd0036add155214da6868846775b782160, 8195962ce28fbb922eec6f9657b89e2fd451eff1]","[NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[createJpaQuery, equals, getSorted]"
"E:\project-DataSets20240917\spring-data-jpa","[073078cdc4adeaeaf7c7b9f8a93c3544038a85e5, 2c174a10d78e9dd39c20748340982f042f01238c, 4289bc76a69ed362b0ed3ce4353bd03bf460a177, a9843ac9ff4815181d80444b7337c3c4909f7a05]","[NO_NOISE, NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_PARAMETER], NO_NOISE]","[AbstractStringBasedJpaQuery, CachableQuery, createJpaQuery, doCreateCountQuery, doCreateQuery, equals, getSorted, hashCode]"
"E:\project-DataSets20240917\spring-data-jpa","[67eb7cb1b312da049a8963219bc78292f87d49e3, 9ae4e8ae2ac014e36e10ed3be84cbedeac8d27f2, bc92cd942c6cf8164d775eca6bba5a2df6489bf9, cc988420d83e4634821b3e86fb0b51fb751bc9e4]","[NO_NOISE, NO_NOISE, NO_NOISE, NO_NOISE]","[AbstractStringBasedJpaQuery, createJpaQuery, equals, getSorted]"
"E:\project-DataSets20240917\spring-data-jpa","[40fc0dfa7dac7a6a1567e76b891b3179a6bbf031, 459d9e3b035a1025c4ee1fcdf9e88377a871122f, 70f7e7b2150fb6f282cdd92b6ced31efd8e7a361, 82d7b2ae612c27f1e0116888f3301697f30a3dc1]","[NO_NOISE, NO_NOISE, NO_NOISE, NO_NOISE]","[createJpaQuery, doCreateCountQuery, equals, hashCode]"
"E:\project-DataSets20240917\spring-data-jpa","[3c274d5b641233f8a1de60e8e6da352a371ccb00, 879083a2af72c238948d3c92e9db7babf75302e4, ad4a2d749edbdb6b44b1ea29f52863ddcd81ff89, dc9b68623019d3a16b47dc41fd3fe2203f03f60c]","[NO_NOISE, NO_NOISE, NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/provider/ProxyIdAccessor.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|EXTRACT_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|EXTRACT_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|INVERT_CONDITION, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/DeclaredQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/HqlQueryIntrospector.java|MERGE_CONDITIONAL, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/ParsedQueryIntrospector.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/StringQuery.java|MERGE_CONDITIONAL, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_CLASS, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_VARIABLE]]","[AbstractStringBasedJpaQuery, ParameterBindings, StringQuery, captureSelectItems, createCountQueryFor, createJpaQuery, doCreateCountQuery, doCreateQuery, equals, existsBoundParameter, findClose, forCounts, forEach, from, getAnnotationProperty, getBindings, getConfigurationInspectionClassLoader, getCountQuery, getEntityManagerBeanRef, getEscapeCharacter, getIdentifierFrom, getIdentifyingTypes, getOrCreateJoin, getSorted, hashCode, isActive, isBound, of, parseParameterBindingsOfQueryIntoBindingsAndReturnCleanedQuery, postProcess, postProcessBeanFactory, potentiallyRewriteQuery, register, registerBeansForRoot, registerSharedEntityMangerIfNotAlreadyRegistered, removeSubqueries, requiresOuterJoin, shouldUseAccessorFor, toJpaOrder, visit, visitFromRoot, withFetchGraphs]"
"E:\project-DataSets20240917\spring-data-jpa","[5fa2bcc4157acaca4dfa6d11d57f84ef480f3e04, d5369891d98cb479f1fae4376487626a9f187534, ec16d48f9748140e8d0b3ca1c4167d13dba6860f, ff74d88f36eb293582783699b5f554a9275fee80]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_PARAMETER], NO_NOISE]","[Person, getAge, getEmailAddress, setAge, setEmailAddress, setFirstname]"
"E:\project-DataSets20240917\spring-data-jpa","[1c9f5bbd5e872e9a3bf88d8d82d977491d7f765e, 682490467380e8f74e0f7b4d0238b5b7fcef2f81, 88789e6fb0b1c1c8c54183122dc17998d1475edc, b3a93f7c349f916118922e85fc481c9257eba16a]","[NO_NOISE, NO_NOISE, [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_ATTRIBUTE], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_PARAMETER]]","[Person, getAge, getId, setAge, setEmailAddress, setId]"
"E:\project-DataSets20240917\netty","[2bb76453f9d0a9a41d41359e91731d5be9a022da, 7a887d80d36c301708959988bb92153e723e27b4, 8b62d4838190ace55e33d71b79f1272424d267ac, c501a5c4ecd098eac0363b8daee7d29788992adb]","[[example/src/main/java/io/netty/example/http/upload/HttpUploadServerInitializer.java|RENAME_ATTRIBUTE, example/src/main/java/io/netty/example/http/upload/HttpUploadServerInitializer.java|RENAME_PARAMETER], NO_NOISE, [example/src/main/java/io/netty/example/rxtx/RxtxClientHandler.java|EXTRACT_VARIABLE], NO_NOISE]","[HttpUploadServerInitializer, channelRead0, initChannel]"
"E:\project-DataSets20240917\netty","[030d9c5e491c565f4dcdd57d4598c1b02355c666, 2dd75076ebfc57d4e6b23f7387ce3a0794a9aa33, 7efbf3f351002a4c46931e286e51bc12a9dea8f8, d03a2038e54e54c5b20b7a53db21ff3a079dfb97]","[NO_NOISE, NO_NOISE, [example/src/main/java/io/netty/example/http2/tiles/Http2Server.java|RENAME_VARIABLE, example/src/main/java/io/netty/example/objectecho/ObjectEchoClient.java|RENAME_ATTRIBUTE, example/src/main/java/io/netty/example/udt/echo/rendezvousBytes/ByteEchoPeerBase.java|RENAME_ATTRIBUTE, example/src/main/java/io/netty/example/udt/echo/rendezvousBytes/ByteEchoPeerBase.java|RENAME_PARAMETER, example/src/main/java/io/netty/example/udt/echo/rendezvousBytes/ByteEchoPeerBase.java|RENAME_VARIABLE], [common/src/main/java/io/netty/util/AbstractConstant.java|RENAME_PARAMETER]]","[AbstractConstant, ByteEchoPeerBase, Http2FrameClient, Http2Server, channelActive, channelRead, channelRead0, configureTLS, exceptionCaught, getFactorial, initChannel, main, run, sanitizeUri, sendError, sendListing, sendNotModified, sendNumbers, sendRedirect, setDateAndCacheHeaders, setDateHeader, start]"
"E:\project-DataSets20240917\netty","[888a52331395bb2340c42669dd5df20dc51ba3f3, c1e171b04730fa8056beb1d37ea1cb68d38e32a0, c762084c463863600665524b4e4a7ba431febe1f, e295119ba8a730d447981743fd65364c6aeb9b67]","[[common/src/main/java/io/netty/util/AbstractConstant.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE, NO_NOISE]","[AbstractConstant, compareTo]"
"E:\project-DataSets20240917\netty","[4ff0536e62e4e6ee26eecde1bd02bf2f797e0d7f, 9a045da2114ed8106d3743dfdd4e0beee8a93a95, ab7fdbb554d22d6c6e561cee28c58e8243f20387, bdf846ba17eb3cda4d27d1519b8c78581acd0fa8]","[NO_NOISE, [common/src/main/java/io/netty/util/AbstractConstant.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[compareTo]"
"E:\project-DataSets20240917\netty","[1cb26e0859d4641da944b782c3c2d4e1bbb7da51, 50eaf7f19e56d4ecd724a5253a701fd7933473df, d25ccf4e2f9e7ca25e28775a9e1d92e8a75566d6, f8107256ead7cdde98884fba5c927da41ea7a4cf]","[NO_NOISE, NO_NOISE, NO_NOISE, NO_NOISE]","[compareTo]"
"E:\project-DataSets20240917\netty","[313fcd2150f92b6ea67803ee35bd7f9821a7a7a8, 37c0723c3bf80361c3dae0b15820cdfa60e97b8d, ae47ed71c4cb903f0292bef41edceda10fb985c2, c60349737a9f1d77062cbb5dc22f4e3040c10136]","[NO_NOISE, NO_NOISE, NO_NOISE, NO_NOISE]","[AbstractConstant, compareTo, equals, hashCode, id, name, toString]"
"E:\project-DataSets20240917\netty","[11c14d9be964625a41f9fb75970081182bf030f5, 81116763470965e63200513596541be68422960b, 899c0e4d591f4b34f0a7631efb46bb3b673bf4c8, 9e5724c5a2c46552f54402d52a9e797eb261271e]","[[common/src/main/java/io/netty/util/CharsetUtil.java|RENAME_PARAMETER, common/src/main/java/io/netty/util/Signal.java|RENAME_ATTRIBUTE, common/src/main/java/io/netty/util/concurrent/DefaultPromise.java|EXTRACT_VARIABLE, common/src/main/java/io/netty/util/concurrent/PromiseNotifier.java|RENAME_PARAMETER, common/src/main/java/io/netty/util/concurrent/PromiseNotifier.java|RENAME_VARIABLE, common/src/main/java/io/netty/util/concurrent/SingleThreadEventExecutor.java|EXTRACT_VARIABLE, common/src/main/java/io/netty/util/concurrent/SingleThreadEventExecutor.java|INVERT_CONDITION, common/src/main/java/io/netty/util/internal/NativeLibraryUtil.java|RENAME_PARAMETER, common/src/main/java/io/netty/util/internal/PlatformDependent.java|ADD_VARIABLE_MODIFIER, common/src/main/java/io/netty/util/internal/PlatformDependent.java|EXTRACT_VARIABLE, common/src/main/java/io/netty/util/internal/PlatformDependent.java|MERGE_CONDITIONAL, common/src/main/java/io/netty/util/internal/PlatformDependent.java|REMOVE_VARIABLE_MODIFIER, common/src/main/java/io/netty/util/internal/SocketUtils.java|RENAME_ATTRIBUTE, common/src/main/java/io/netty/util/internal/SocketUtils.java|RENAME_PARAMETER, common/src/main/java/io/netty/util/internal/SocketUtils.java|RENAME_VARIABLE], [codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java|RENAME_PARAMETER], [codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java|RENAME_PARAMETER], [codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java|RENAME_PARAMETER]]","[DefaultPromise, NativeLibraryUtil, PromiseNotifier, Recycler, SocketUtils, SoftReferenceMap, accept, add, addFilesystemOsClassifiers, addListener, addListeners, addPropertyOsClassifiers, addressByName, addressesFromNetworkInterface, alignDirectBuffer, allAddressesByName, allocateDirectNoCleaner, await, await0, awaitTermination, awaitUninterruptibly, bind, bitMode0, byteArrayBaseOffset, cancel, cascade, cause, cause0, checkNotifyWaiters, compareTo, confirmShutdown, connect, copyMemory, decWaiters, decoder, delayNanos, doStartThread, drainTasks, empty, encoder, ensureThreadStarted, equals, equalsConstantTime, equalsSafe, estimateMaxDirectMemory, execute, executeExpiredScheduledTasks, fold, get, getEncoder, getNow, hardwareAddressFromNetworkInterface, hashCodeAscii, hashCodeAsciiCompute, hashCodeAsciiSafe, incrementMemoryCounter, interruptThread, invokeAll, isCancellable, isCancelled, isDone, isSuccess, isTerminated, isZero, loadLibrary, localSocketAddress, loopbackAddress, newChunkedMpscQueue, newConcurrentDeque, newMpscQueue, newObject, normalizeArch, normalizeOs, notifyListener0, notifyListenerWithStackOverFlowProtection, notifyListeners, notifyListenersNow, notifyProgressiveListener0, notifyProgressiveListeners, objectFieldOffset, peekTask, pollTaskFrom, progressiveListeners, putLong, putObject, reallocateDirectNoCleaner, recycle, removeListener, removeListener0, removeListeners, removeTask, rethrowIfFailed, run, runAllTasks, runShutdownHooks, safeExecute, setFailure, setSuccess, setUncancellable, shutdown, shutdownGracefully, socketAddress, sync, syncUninterruptibly, threadLocalSize, threadProperties, tmpdir0, toClaimed, toString, toStringBuilder, tryFailure, trySuccess, unguardedRecycle, unsafeUnavailabilityCause0, updateLastExecutionTime, values, wakesUpForTask, wakeup]"
"E:\project-DataSets20240917\netty","[776c68beb74e78e7ba574a422fcf2e8e34e5a128, 83a73c6dd996613f5b6a91d634f3695d4d5bef4b, af232f48e29ab2bb97007447188338e6320b555c, e0de41b7123abe4ed201c11a71a8500302b16e25]","[[codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE, NO_NOISE]","[LengthFieldBasedFrameDecoder, SoftReferenceMap, decode, discardingTooLongFrame, fold, getUnadjustedFrameLength]"
"E:\project-DataSets20240917\netty","[014418902ce1a1bfea39d7a65cef2b14612a2ba9, 0577c9317de382a918406cea55effdc1c8f75ae9, 0a3fb3203f45e45eb2d19c4fb956c48a70f8c353, c40c4718287f929da994e74b757c0db1f5dfdde9]","[NO_NOISE, NO_NOISE, NO_NOISE, NO_NOISE]","[LengthFieldBasedFrameDecoder, decode, exceededFrameLength, extractFrame, fail, failIfNecessary, getUnadjustedFrameLength]"
"E:\project-DataSets20240917\netty","[426fd120da6ea0addd5bb3fc000b24a669547e65, 4ea533e57e700ae4e663ec51cb06bd038fb0dea9, 64d6ecb78e2a29dd8772b07f77fef5408f98427a, a21c48cba90ffa595c2f8ad026717ed7f74b9304]","[NO_NOISE, NO_NOISE, [codec/src/main/java/io/netty/handler/codec/LengthFieldBasedFrameDecoder.java|INVERT_CONDITION], [codec/src/main/java/io/netty/handler/codec/LengthFieldPrepender.java|ADD_PARAMETER, codec/src/main/java/io/netty/handler/codec/LengthFieldPrepender.java|EXTRACT_VARIABLE, codec/src/main/java/io/netty/handler/codec/LengthFieldPrepender.java|INVERT_CONDITION, codec/src/main/java/io/netty/handler/codec/LengthFieldPrepender.java|RENAME_ATTRIBUTE, codec/src/main/java/io/netty/handler/codec/LengthFieldPrepender.java|RENAME_PARAMETER, codec/src/main/java/io/netty/handler/codec/LengthFieldPrepender.java|RENAME_VARIABLE, codec/src/main/java/io/netty/handler/codec/compression/ByteBufChecksum.java|EXTRACT_VARIABLE, codec/src/main/java/io/netty/handler/codec/compression/ByteBufChecksum.java|INVERT_CONDITION, codec/src/main/java/io/netty/handler/codec/compression/ByteBufChecksum.java|RENAME_ATTRIBUTE, codec/src/main/java/io/netty/handler/codec/compression/ByteBufChecksum.java|RENAME_PARAMETER, codec/src/main/java/io/netty/handler/codec/compression/ByteBufChecksum.java|RENAME_VARIABLE, codec/src/main/java/io/netty/handler/codec/marshalling/ChannelBufferByteInput.java|RENAME_ATTRIBUTE, codec/src/main/java/io/netty/handler/codec/marshalling/ChannelBufferByteInput.java|RENAME_PARAMETER, codec/src/main/java/io/netty/handler/codec/marshalling/ChannelBufferByteInput.java|RENAME_VARIABLE, codec/src/main/java/io/netty/handler/codec/marshalling/LimitingByteInput.java|RENAME_ATTRIBUTE, codec/src/main/java/io/netty/handler/codec/marshalling/LimitingByteInput.java|RENAME_PARAMETER, codec/src/main/java/io/netty/handler/codec/marshalling/LimitingByteInput.java|RENAME_VARIABLE]]","[Bzip2Encoder, ChannelBufferByteInput, JsonObjectDecoder, LengthFieldBasedFrameDecoder, LimitingByteInput, LineBasedFrameDecoder, available, close, closeBlock, ctx, decode, decodeByte, discardingTooLongFrame, encode, exceededFrameLength, extractObject, fail, failIfNecessary, failOnFrameLengthLessThanInitialBytesToStrip, failOnNegativeLengthField, finishEncode, handlerAdded, initDecoding, isClosed, read, readable, reset, skip, update, updateByteBuffer]"
"E:\project-DataSets20240917\netty","[0b2dc6a1c257b2db2abfe7c7972fff3a10c0618f, 1ed1813550f9a5be3d3656440ee5f1bfb7666ee4, 29e665f4c5ffbd09aa398d3934453a511074c160, f1b15ca9d05a97d74ee42f409d2f500596ad6e68]","[[codec-xml/src/main/java/io/netty/handler/codec/xml/XmlCdata.java|RENAME_PARAMETER], [codec-xml/src/main/java/io/netty/handler/codec/xml/XmlCdata.java|RENAME_PARAMETER], [codec-xml/src/main/java/io/netty/handler/codec/xml/XmlCdata.java|RENAME_PARAMETER], NO_NOISE]","[XmlCdata, XmlDocumentStart, encoding, encodingScheme, equals, standalone, version]"
"E:\project-DataSets20240917\netty","[0853e106f2867a0c9e62edb358b4f7344dd4d447, 1865d61cf6d30d6703fc00f720a4b08d9d836560, 6fe6015937dcc85b106bb0cb5b9b5ed3c6163823, 937122eea17235be92be7052fe66874c4463d2eb]","[[codec-xml/src/main/java/io/netty/handler/codec/xml/XmlContent.java|EXTRACT_VARIABLE, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlContent.java|RENAME_ATTRIBUTE, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlDTD.java|EXTRACT_VARIABLE, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlDecoder.java|RENAME_ATTRIBUTE, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlDecoder.java|RENAME_PARAMETER, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlDecoder.java|RENAME_VARIABLE, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlElementStart.java|RENAME_ATTRIBUTE, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlElementStart.java|RENAME_PARAMETER, codec-xml/src/main/java/io/netty/handler/codec/xml/XmlElementStart.java|RENAME_VARIABLE], [codec-stomp/src/main/java/io/netty/handler/codec/stomp/DefaultLastStompContentSubframe.java|RENAME_PARAMETER], [codec-stomp/src/main/java/io/netty/handler/codec/stomp/DefaultLastStompContentSubframe.java|RENAME_PARAMETER], [codec-stomp/src/main/java/io/netty/handler/codec/stomp/DefaultLastStompContentSubframe.java|RENAME_PARAMETER]]","[DefaultLastStompContentSubframe, XmlContent, XmlDTD, XmlElementStart, attributes, data, decode, equals, hashCode, replace, text, toString, touch]"
