"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\scribejava","[ac4276ed2cc19447fc316b5d70fd65d07588def9, 70a6aef2d9d1ceb2a96fbe7eaa93f8a4a2859a78, c71766f6d2d07168f3733c990347961dfb4e2693, ac4276ed2cc19447fc316b5d70fd65d07588def9, 6ca77b483a0272305630539cfcaae78a3117950f, c71766f6d2d07168f3733c990347961dfb4e2693]","[[scribejava-httpclient-apache/src/main/java/com/github/scribejava/httpclient/apache/OAuthAsyncCompletionHandler.java|SPLIT_CONDITIONAL], NO_NOISE, NO_NOISE]","[OAuthAsyncCompletionHandler, completed]"
"E:\project-DataSets20240920\scribejava","[ed5471806f201165e14302c1c9865215a1dc3527, 6ca77b483a0272305630539cfcaae78a3117950f, c1195da45b2812f1dcb15833620ea4141f2ee71c, ed5471806f201165e14302c1c9865215a1dc3527, 78a77a2d32eb7f69eaa07c0d6f244d7789c09d8e, c1195da45b2812f1dcb15833620ea4141f2ee71c]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed, getResult]"
"E:\project-DataSets20240920\scribejava","[1799e64509189c898f5670a69b26ba7496f9782e, 78a77a2d32eb7f69eaa07c0d6f244d7789c09d8e, b449942eba4b122284def213b31db8c737a93a85, 1799e64509189c898f5670a69b26ba7496f9782e, 31cfdb4eb57ebe4b69a0fff4674bb40542e153ad, b449942eba4b122284def213b31db8c737a93a85]","[NO_NOISE, NO_NOISE, [scribejava-httpclient-apache/src/main/java/com/github/scribejava/httpclient/apache/OAuthAsyncCompletionHandler.java|EXTRACT_VARIABLE]]","[cancelled, completed, failed]"
"E:\project-DataSets20240920\scribejava","[2730b123e96dac9f9429c82e469ccaeeef89c8cd, 31cfdb4eb57ebe4b69a0fff4674bb40542e153ad, ec5b39293b1c141a28b997b9bcb13de49f275430, 2730b123e96dac9f9429c82e469ccaeeef89c8cd, f40419230a349be5ee3b1174ad8be8e2a37fd3f9, ec5b39293b1c141a28b997b9bcb13de49f275430]","[[scribejava-httpclient-apache/src/main/java/com/github/scribejava/httpclient/apache/ApacheHttpClient.java|INVERT_CONDITION, scribejava-httpclient-apache/src/main/java/com/github/scribejava/httpclient/apache/ApacheHttpClient.java|RENAME_PARAMETER], [scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/AhcHttpClient.java|RENAME_PARAMETER], NO_NOISE]","[AhcHttpClient, ApacheHttpClient, OAuthAsyncCompletionHandler, cancelled, close, completed, doExecuteAsync, executeAsync, failed, getRequestBuilder, getResult]"
"E:\project-DataSets20240920\scribejava","[c97cea9d34193e5a68706cc31540153726eaacae, f40419230a349be5ee3b1174ad8be8e2a37fd3f9, 96e974fa3a6d92b5a181a14dd12a51c2deea8cbd, c97cea9d34193e5a68706cc31540153726eaacae, 39060ac364cc5cfa869e87075d955d4e3669a4f7, 96e974fa3a6d92b5a181a14dd12a51c2deea8cbd]","[NO_NOISE, [scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/AhcHttpClient.java|RENAME_PARAMETER], NO_NOISE]","[AhcHttpClient, executeAsync]"
"E:\project-DataSets20240920\scribejava","[913b97b9b9aea7220cf94751ba75e9551ab06d37, 39060ac364cc5cfa869e87075d955d4e3669a4f7, d310f7ce05d038679bf2fef4f09349f876de7669, 913b97b9b9aea7220cf94751ba75e9551ab06d37, 3d42e19091b567e96c6b9b950ccfe7a6c1efab91, d310f7ce05d038679bf2fef4f09349f876de7669]","[NO_NOISE, NO_NOISE, NO_NOISE]","[AhcHttpClient]"
"E:\project-DataSets20240920\scribejava","[711bebd584b5fdea36a7136b6f114911bd150206, 3d42e19091b567e96c6b9b950ccfe7a6c1efab91, a2375aa865ab879d761f5e3ddcc3b29bfa6574ad, 711bebd584b5fdea36a7136b6f114911bd150206, 38154c472689f2192928dae1b78b4fe0e0d0f877, a2375aa865ab879d761f5e3ddcc3b29bfa6574ad]","[NO_NOISE, NO_NOISE, [scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/AhcHttpClient.java|RENAME_PARAMETER]]","[AhcHttpClient, executeAsync]"
"E:\project-DataSets20240920\scribejava","[5e0732c45bf4d9d5debbb29b6c1d8f808bc90d68, 38154c472689f2192928dae1b78b4fe0e0d0f877, b3d5ccb7e9dca74cfe22cd43514bf064bd6a6429, 5e0732c45bf4d9d5debbb29b6c1d8f808bc90d68, bc82d4feee45e125392cc883d1418e2b8b526e53, b3d5ccb7e9dca74cfe22cd43514bf064bd6a6429]","[NO_NOISE, NO_NOISE, NO_NOISE]","[AhcHttpClient]"
"E:\project-DataSets20240920\scribejava","[70280ef31564c0030151a3cc0dbf83fe591a1279, bc82d4feee45e125392cc883d1418e2b8b526e53, f7a581bb4383fb38d68d751d9c200ec118d4be87, 70280ef31564c0030151a3cc0dbf83fe591a1279, bab67d386a6d566727ac3486325fd80b7cc7aad1, f7a581bb4383fb38d68d751d9c200ec118d4be87]","[NO_NOISE, NO_NOISE, NO_NOISE]","[AhcHttpClient, doExecuteAsync]"
"E:\project-DataSets20240920\scribejava","[67d83ef35fbc6f1aa896022b058057ea4c8e1be0, bab67d386a6d566727ac3486325fd80b7cc7aad1, 2552eada49919cccb33455e4e27935ae26d3a05f, 67d83ef35fbc6f1aa896022b058057ea4c8e1be0, d1d72d826bb07be925d7217d93d46ad59a65f6c9, 2552eada49919cccb33455e4e27935ae26d3a05f]","[[scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/AhcProvider.java|RENAME_PARAMETER, scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/OAuthAsyncCompletionHandler.java|EXTRACT_VARIABLE, scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/OAuthAsyncCompletionHandler.java|RENAME_PARAMETER, scribejava-httpclient-ahc/src/main/java/com/github/scribejava/httpclient/ahc/OAuthAsyncCompletionHandler.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[AhcHttpClient, OAuth20Service, OAuthAsyncCompletionHandler, createRefreshTokenRequest, doExecuteAsync, executeAsync, extractAuthorization, onCompleted, pollAccessTokenDeviceAuthorizationGrant]"
"E:\project-DataSets20240920\scribejava","[681b4f3c09677df551e8b86f82a869c2c0c54ee6, d1d72d826bb07be925d7217d93d46ad59a65f6c9, bfe2a23192e5e9c727583c508b643778a87d08ed, 681b4f3c09677df551e8b86f82a869c2c0c54ee6, 11f3dbc98f4c257097aef7ea87063600f9c9adbb, bfe2a23192e5e9c727583c508b643778a87d08ed]","[[scribejava-core/src/main/java/com/github/scribejava/core/oauth/OAuth20Service.java|RENAME_PARAMETER, scribejava-core/src/main/java/com/github/scribejava/core/oauth/OAuth20Service.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[createDeviceAuthorizationCodesRequest, getAccessTokenDeviceAuthorizationGrant, getAccessTokenPasswordGrantAsync, getDeviceAuthorizationCodes, pollAccessTokenDeviceAuthorizationGrant, refreshAccessToken]"
"E:\project-DataSets20240920\scribejava","[a5e296d62748d1af6207a47cb2ffc8b19a1ccb8b, 11f3dbc98f4c257097aef7ea87063600f9c9adbb, a0b0ee1c09f430ce4ad72f23c88dcbc7a0b757e7, a5e296d62748d1af6207a47cb2ffc8b19a1ccb8b, ae00bf8e562b7ad081961213c6a555183e2ccc8a, a0b0ee1c09f430ce4ad72f23c88dcbc7a0b757e7]","[NO_NOISE, NO_NOISE, [scribejava-core/src/main/java/com/github/scribejava/core/oauth/OAuth20Service.java|EXTRACT_VARIABLE]]","[OAuth20Service, createAccessTokenRequest, createRefreshTokenRequest, pollAccessTokenDeviceAuthorizationGrant]"
"E:\project-DataSets20240920\scribejava","[370cba98ff758db65ac27b1b8a3b45deef7bc75a, ae00bf8e562b7ad081961213c6a555183e2ccc8a, 77eec9480d53ff5373f9c65f2603269c4c881658, 370cba98ff758db65ac27b1b8a3b45deef7bc75a, e6caf24fb4bee805e195e17d44fabfe29a59cbfd, 77eec9480d53ff5373f9c65f2603269c4c881658]","[NO_NOISE, NO_NOISE, NO_NOISE]","[checkForErrorRevokeToken, createDeviceAuthorizationCodesRequest, createRefreshTokenRequest, createRevokeTokenRequest, extractAuthorization, getAccessTokenDeviceAuthorizationGrant, getDeviceAuthorizationCodes, pollAccessTokenDeviceAuthorizationGrant, signRequest]"
"E:\project-DataSets20240920\scribejava","[f7af06c539d5d66ba2ec5417f9dd8fe5e9780a1b, e6caf24fb4bee805e195e17d44fabfe29a59cbfd, 7506149ec00e7c77d227cf5f16737fa3f7c89f09, f7af06c539d5d66ba2ec5417f9dd8fe5e9780a1b, fa030bc6f3ecd739b379a650f282820839eb91d7, 7506149ec00e7c77d227cf5f16737fa3f7c89f09]","[[scribejava-core/src/main/java/com/github/scribejava/core/oauth/OAuth20Service.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[createAccessTokenPasswordGrantRequest, createAccessTokenRequest, createDeviceAuthorizationCodesRequest, createRefreshTokenRequest, extractAuthorization, getDeviceAuthorizationCodes, pollAccessTokenDeviceAuthorizationGrant]"
"E:\project-DataSets20240920\scribejava","[01018e7fd07a2b0f4ca74f13faf3c97cc75d545f, fa030bc6f3ecd739b379a650f282820839eb91d7, ffd49363c6fde9c935a3016d98d0d52949e56cee, 01018e7fd07a2b0f4ca74f13faf3c97cc75d545f, 07feffff6a44f49be3a43ce5a568adb8efa61e5f, ffd49363c6fde9c935a3016d98d0d52949e56cee]","[NO_NOISE, [scribejava-core/src/main/java/com/github/scribejava/core/oauth/OAuth20Service.java|EXTRACT_VARIABLE], [scribejava-core/src/main/java/com/github/scribejava/core/builder/ScopeBuilder.java|RENAME_VARIABLE, scribejava-core/src/main/java/com/github/scribejava/core/httpclient/jdk/JDKHttpClient.java|EXTRACT_VARIABLE, scribejava-core/src/main/java/com/github/scribejava/core/httpclient/jdk/JDKHttpClient.java|INVERT_CONDITION, scribejava-core/src/main/java/com/github/scribejava/core/utils/StreamUtils.java|RENAME_PARAMETER, scribejava-core/src/main/java/com/github/scribejava/core/utils/StreamUtils.java|RENAME_VARIABLE]]","[JDKHttpClient, MultipartPayload, OAuth20Service, Response, ScopeBuilder, addBodyPart, build, close, createAccessTokenClientCredentialsGrantRequest, createAccessTokenPasswordGrantRequest, createAccessTokenRequest, createDeviceAuthorizationCodesRequest, createRefreshTokenRequest, createRevokeTokenRequest, doExecute, executeAsync, extractAuthorization, getAccessToken, getAccessTokenClientCredentialsGrant, getAccessTokenDeviceAuthorizationGrant, getAccessTokenPasswordGrant, getAccessTokenPasswordGrantAsync, getAuthorizationUrl, getBody, getCode, getDeviceAuthorizationCodes, getHeader, getHeaders, getMessage, getStream, isSuccessful, parseBodyContents, parseHeaders, refreshAccessToken, revokeToken, sendAccessTokenRequestAsync, sendAccessTokenRequestSync, signRequest, toString, withScope, withScopes]"
"E:\project-DataSets20240920\scribejava","[cab055c5f163decc67edff4e62c2680efec89bc2, 07feffff6a44f49be3a43ce5a568adb8efa61e5f, c0df60e8de69cdf05c4e8e13fb7261cd75c5cba0, cab055c5f163decc67edff4e62c2680efec89bc2, 7b65118d248d5c8c3258093dff9de034783e9fba, c0df60e8de69cdf05c4e8e13fb7261cd75c5cba0]","[[scribejava-apis/src/main/java/com/github/scribejava/apis/openid/OpenIdJsonTokenExtractor.java|RENAME_PARAMETER, scribejava-apis/src/main/java/com/github/scribejava/apis/openid/OpenIdJsonTokenExtractor.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[ImgurOAuthService, createAccessTokenRequest, createToken]"
"E:\project-DataSets20240920\scribejava","[b6e880cf50d6c1f450026a71465ca5eb13ad5cf8, 7b65118d248d5c8c3258093dff9de034783e9fba, 6fccacbacbc02809e25b10d0d236fa37d13a209e, b6e880cf50d6c1f450026a71465ca5eb13ad5cf8, 49e02fdd46dc68fe2b7ac4f22b0bfb9b78fd0a08, 6fccacbacbc02809e25b10d0d236fa37d13a209e]","[[scribejava-apis/src/main/java/com/github/scribejava/apis/StackExchangeApi.java|RENAME_ATTRIBUTE], [scribejava-apis/src/main/java/com/github/scribejava/apis/openid/OpenIdJsonTokenExtractor.java|RENAME_ATTRIBUTE, scribejava-apis/src/main/java/com/github/scribejava/apis/openid/OpenIdJsonTokenExtractor.java|RENAME_PARAMETER], [scribejava-apis/src/main/java/com/github/scribejava/apis/StackExchangeApi.java|RENAME_ATTRIBUTE]]","[createToken, instance]"
"E:\project-DataSets20240920\mybatis-3","[71168d13571edd5b6c09d7428993da21ef556975, c50410c4a2d7d5d30fe530742f15b2cb6374e3fa, 0f78676afb2410e438f8de0c3c5be4a9f99abb16, 71168d13571edd5b6c09d7428993da21ef556975, 36e633e775b8540001385ee08edcd5cbfcc16bb8, 0f78676afb2410e438f8de0c3c5be4a9f99abb16]","[[src/main/java/org/apache/ibatis/type/TypeReference.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/type/TypeReference.java|RENAME_VARIABLE], [src/main/java/org/apache/ibatis/type/TypeReference.java|INVERT_CONDITION], NO_NOISE]","[getSuperclassTypeParameter]"
"E:\project-DataSets20240920\mybatis-3","[7472059fe5abf4d347084fd0bc6069b2432819c6, 36e633e775b8540001385ee08edcd5cbfcc16bb8, 01bed8c60e61569306a3e93733433222a8775496, 7472059fe5abf4d347084fd0bc6069b2432819c6, 42b7fafa1ef3affbe9942042cc038d7c45986f6f, 01bed8c60e61569306a3e93733433222a8775496]","[NO_NOISE, [src/main/java/org/apache/ibatis/executor/resultset/ResultSetWrapper.java|EXTRACT_VARIABLE], [src/main/java/org/apache/ibatis/builder/MapperBuilderAssistant.java|EXTRACT_VARIABLE, src/main/java/org/apache/ibatis/builder/MapperBuilderAssistant.java|INVERT_CONDITION, src/main/java/org/apache/ibatis/builder/MapperBuilderAssistant.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/builder/annotation/ProviderContext.java|RENAME_ATTRIBUTE, src/main/java/org/apache/ibatis/builder/annotation/ProviderContext.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|CHANGE_ATTRIBUTE_TYPE, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|INLINE_OPERATION, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|MOVE_CODE, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|REMOVE_ATTRIBUTE_MODIFIER, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|REMOVE_METHOD_ANNOTATION, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|RENAME_ATTRIBUTE, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|RENAME_VARIABLE, src/main/java/org/apache/ibatis/builder/annotation/ProviderSqlSource.java|REPLACE_VARIABLE_WITH_ATTRIBUTE, src/main/java/org/apache/ibatis/datasource/pooled/PooledConnection.java|INVERT_CONDITION, src/main/java/org/apache/ibatis/executor/ErrorContext.java|INLINE_VARIABLE, src/main/java/org/apache/ibatis/executor/ErrorContext.java|RENAME_ATTRIBUTE, src/main/java/org/apache/ibatis/executor/ErrorContext.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/reflection/factory/DefaultObjectFactory.java|CHANGE_OPERATION_ACCESS_MODIFIER, src/main/java/org/apache/ibatis/reflection/factory/DefaultObjectFactory.java|CHANGE_VARIABLE_TYPE, src/main/java/org/apache/ibatis/reflection/factory/DefaultObjectFactory.java|REPLACE_PIPELINE_WITH_LOOP, src/main/java/org/apache/ibatis/reflection/property/PropertyNamer.java|EXTRACT_VARIABLE, src/main/java/org/apache/ibatis/scripting/ScriptingException.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/scripting/xmltags/StaticTextSqlNode.java|RENAME_ATTRIBUTE, src/main/java/org/apache/ibatis/scripting/xmltags/StaticTextSqlNode.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/type/EnumOrdinalTypeHandler.java|INLINE_OPERATION, src/main/java/org/apache/ibatis/type/EnumOrdinalTypeHandler.java|LOCALIZE_PARAMETER, src/main/java/org/apache/ibatis/type/EnumOrdinalTypeHandler.java|REMOVE_ATTRIBUTE_MODIFIER, src/main/java/org/apache/ibatis/type/EnumOrdinalTypeHandler.java|RENAME_PARAMETER, src/main/java/org/apache/ibatis/type/EnumOrdinalTypeHandler.java|RENAME_VARIABLE]]","[BaseExecutor, BoundSql, ErrorContext, MapperBuilderAssistant, PooledConnection, PropertyNamer, PropertyParser, ProviderContext, ProviderSqlSource, Reflector, ScriptingException, StaticTextSqlNode, TypeReference, addDefaultConstructor, addGetMethods, addMappedStatement, addRecordGetMethods, addResultMap, apply, applyCurrentNamespace, buildParameterMapping, checkConnection, close, flushStatements, getAdditionalParameter, getAdditionalParameters, getClassMethods, getCurrentNamespace, getDatabaseId, getMapperMethod, getMapperType, getParameterMappings, getParameterObject, getSql, getStatementParameterMap, getStatementResultMaps, getSuperclassTypeParameter, getTransaction, hasAdditionalParameter, invalidate, isClosed, methodToProperty, parse, prependPrefixes, query, queryCursor, recall, reset, resolveGetterConflicts, setAdditionalParameter, setCurrentNamespace, setSize, toString, update]"
"E:\project-DataSets20240920\mybatis-3","[2b24dfaa429dfa2a8dde358634d589a6be280f16, 42b7fafa1ef3affbe9942042cc038d7c45986f6f, b4ae220c1490078969c92c1524741092b337125a, 2b24dfaa429dfa2a8dde358634d589a6be280f16, bc77b9d49fd7156b3ff96a1663d7ba85ecc9ec46, b4ae220c1490078969c92c1524741092b337125a]","[[src/main/java/org/apache/ibatis/session/Configuration.java|ADD_METHOD_ANNOTATION], [src/test/java/org/apache/ibatis/reflection/property/PropertyCopierTest.java|CHANGE_VARIABLE_TYPE, src/test/java/org/apache/ibatis/reflection/property/PropertyCopierTest.java|RENAME_VARIABLE, src/test/java/org/apache/ibatis/reflection/property/SourceBeanCopierData.java|RENAME_CLASS]]","[BaseExecutorTest, isMultipleResultSetsEnabled, setLazyLoadTriggerMethods, setMultipleResultSetsEnabled, settingsElement, shouldSuccessfullyLoadMinimalXMLConfigFile, shouldSuccessfullyLoadXMLConfigFile]"
"E:\project-DataSets20240920\mybatis-3","[5ded7bc7c0b29fc9be5599ff7cc32b6b2ff40921, bc77b9d49fd7156b3ff96a1663d7ba85ecc9ec46, ba957ce0d4f1cadf843d7574de508d8e72340722, 5ded7bc7c0b29fc9be5599ff7cc32b6b2ff40921, 7cd7fc0e4e12c8d832800e9950f6ba5405c6befe, ba957ce0d4f1cadf843d7574de508d8e72340722]","[[src/main/java/org/apache/ibatis/session/Configuration.java|ADD_METHOD_ANNOTATION]]","[BaseExecutorTest, isMultipleResultSetsEnabled, setMultipleResultSetsEnabled, settingsElement, shouldSuccessfullyLoadMinimalXMLConfigFile, shouldSuccessfullyLoadXMLConfigFile]"
"E:\project-DataSets20240920\mybatis-3","[82431c0d9b50a43aec6b09f10dd7330d42d3bdae, 7cd7fc0e4e12c8d832800e9950f6ba5405c6befe, ca8118f76a98ab353ea933e6c69b66218dd4e1b6, 82431c0d9b50a43aec6b09f10dd7330d42d3bdae, 765cf7ffa404970198fa2d2f3ff2d8ef89fccba3, ca8118f76a98ab353ea933e6c69b66218dd4e1b6]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[109f2ef5835172f1c3d6b21900215a2f15e468c6, 765cf7ffa404970198fa2d2f3ff2d8ef89fccba3, 0323da92e7916ad6f863286407e1afc8d158bb72, 109f2ef5835172f1c3d6b21900215a2f15e468c6, e19f96c7029084b796c61a6e51569171e449e2a9, 0323da92e7916ad6f863286407e1afc8d158bb72]","[NO_NOISE, NO_NOISE]","[]"
"E:\project-DataSets20240920\mybatis-3","[293de926f2db68640f433c2a3e84a9e7949fad22, e19f96c7029084b796c61a6e51569171e449e2a9, c03190709ccb28d4b41a95738d8ec8c1044b14c2, 293de926f2db68640f433c2a3e84a9e7949fad22, 7797c4440e08e4e6e69222a53e37b4ab4f794b9d, c03190709ccb28d4b41a95738d8ec8c1044b14c2]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[f5e94ecca7cca3bd86ad3757859a56ccca9e0088, 7797c4440e08e4e6e69222a53e37b4ab4f794b9d, 6c6b3751c788cbf496d0e8ffcc5d7c7346c34742, f5e94ecca7cca3bd86ad3757859a56ccca9e0088, f064b71bf3023e35109a7592398656f73eff3384, 6c6b3751c788cbf496d0e8ffcc5d7c7346c34742]","[NO_NOISE, NO_NOISE]","[]"
"E:\project-DataSets20240920\mybatis-3","[ce88a036bbb3b8e7e8c6e65cce75e640be3e436e, f064b71bf3023e35109a7592398656f73eff3384, d469d129f57e2719ccd5cc3b50f7cdad8456f94a, ce88a036bbb3b8e7e8c6e65cce75e640be3e436e, 795c03c4cb9c8ee4a5836bcfa104b466172779e6, d469d129f57e2719ccd5cc3b50f7cdad8456f94a]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[e058491e7f63f74523de6de431e9f7bf94c5ba8d, 795c03c4cb9c8ee4a5836bcfa104b466172779e6, ff55beeccf2fc23f86a144e08724305e3aa79665, e058491e7f63f74523de6de431e9f7bf94c5ba8d, 90ea25bbd25b6ef393f5597172ba68ec53d3c1b0, ff55beeccf2fc23f86a144e08724305e3aa79665]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[ce14fb6510ce6ce08b16397c7d46145150d25946, 90ea25bbd25b6ef393f5597172ba68ec53d3c1b0, 301b0c68be25ad452debec414aad6e94ab3ec13c, ce14fb6510ce6ce08b16397c7d46145150d25946, 4075763773fe4c53bad78282dd6fabda01ee72ed, 301b0c68be25ad452debec414aad6e94ab3ec13c]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[e50259295f8eb7a2d662abfabf080924dcdf20c9, 4075763773fe4c53bad78282dd6fabda01ee72ed, 4bb13f418e3e43fc718adabfea6ffc1fa7e56e10, e50259295f8eb7a2d662abfabf080924dcdf20c9, 3011239cbc5f15c67fde38f15789ffee632e1c74, 4bb13f418e3e43fc718adabfea6ffc1fa7e56e10]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[2e0ef402b0ae25633a16db497ed1b6b579b397d5, 3011239cbc5f15c67fde38f15789ffee632e1c74, 28ebf3cb5f05f4d9c86676374366a9ec1057be52, 2e0ef402b0ae25633a16db497ed1b6b579b397d5, 4db425ec04252d34384256cc0a387f749022b2fc, 28ebf3cb5f05f4d9c86676374366a9ec1057be52]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[86cf07d021572090161d2c24d23d37d81f885bdf, 4db425ec04252d34384256cc0a387f749022b2fc, b83955fe2dadbd7be6fd36cd223fc79dbf607606, 86cf07d021572090161d2c24d23d37d81f885bdf, fcae669c9776fd28f8cb26b005b64e8e4b0aae70, b83955fe2dadbd7be6fd36cd223fc79dbf607606]","[]","[]"
"E:\project-DataSets20240920\mybatis-3","[3763a41cc90e3796817effaf543018d1985221b6, fcae669c9776fd28f8cb26b005b64e8e4b0aae70, 9ee06e9c0f3aa10ab7c0fb99faf9e62616d7e4f3, 3763a41cc90e3796817effaf543018d1985221b6, 4d97c8da47f22b71d98c8729c4b6c0c1f18bd209, 9ee06e9c0f3aa10ab7c0fb99faf9e62616d7e4f3]","[]","[]"
"E:\project-DataSets20240920\spring-data-jpa","[6fe120414e40e3d41dea04b034bb1bf0c2b53b39, 146ee1b7d979625a36eac3696513cb196ea50a30, 41455eeaa2a0fe5b5b965a03009f9db80119247b, 6fe120414e40e3d41dea04b034bb1bf0c2b53b39, 4858fda9b80286e87f5fe9d76784537eddcf4b40, 41455eeaa2a0fe5b5b965a03009f9db80119247b]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator, complete]"
"E:\project-DataSets20240920\spring-data-jpa","[a8b592bc254ed4c42425478c2f7ab6a721173d23, 4858fda9b80286e87f5fe9d76784537eddcf4b40, 0fe3d6fd6061acd5c8db3f47bef8e766dcf4e59b, a8b592bc254ed4c42425478c2f7ab6a721173d23, 882d7d72a7e75f1bc706783bc92f7a4dbde9898c, 0fe3d6fd6061acd5c8db3f47bef8e766dcf4e59b]","[NO_NOISE, NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[31121bad309af2f4c5c5ac95471ecddca0d4dcbd, 882d7d72a7e75f1bc706783bc92f7a4dbde9898c, 08a779fb4e9c2bc232025d55a05a11efc4814ccc, 31121bad309af2f4c5c5ac95471ecddca0d4dcbd, 26460ced5349d3e2f9bfeb6c1ef348751aed578c, 08a779fb4e9c2bc232025d55a05a11efc4814ccc]","[NO_NOISE, NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER]]","[JpaKeysetScrollQueryCreator]"
"E:\project-DataSets20240920\spring-data-jpa","[f7ab93538b64e31458b2163ae6bf31fff9e32020, 26460ced5349d3e2f9bfeb6c1ef348751aed578c, 4b309a2583442215c6056613a324c19a18e4955d, f7ab93538b64e31458b2163ae6bf31fff9e32020, 84f686ab2de52577d19ba623a9269a9418cb2d92, 4b309a2583442215c6056613a324c19a18e4955d]","[NO_NOISE, NO_NOISE, NO_NOISE]","[complete]"
"E:\project-DataSets20240920\spring-data-jpa","[ada1c0750129b7bfb43cdbbf3b8f3ac3901dc992, 84f686ab2de52577d19ba623a9269a9418cb2d92, 371c268b395412e66c7deb85d149462ff023f759, ada1c0750129b7bfb43cdbbf3b8f3ac3901dc992, a210b5dbcc81c3345f7a3c9304046cee35144299, 371c268b395412e66c7deb85d149462ff023f759]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, JpaKeysetScrollQueryCreator, complete, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[b1a03d5f06bfaa1897ec556c969694075f6b3e7e, a210b5dbcc81c3345f7a3c9304046cee35144299, 2c8be3a66fe77282e757bff3db383b726f1c1f30, b1a03d5f06bfaa1897ec556c969694075f6b3e7e, d43a2c3441ccfe30b22f0da564f5a41167d84727, 2c8be3a66fe77282e757bff3db383b726f1c1f30]","[NO_NOISE, NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, QueryResult, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[86470f70dcce3304043df3d2dcd12044ca42339a, d43a2c3441ccfe30b22f0da564f5a41167d84727, fc583249604e19287b3d908e7fa38ec012d468bc, 86470f70dcce3304043df3d2dcd12044ca42339a, b7b03aeae3a9f59c62c1623eb0f559476313cf14, fc583249604e19287b3d908e7fa38ec012d468bc]","[NO_NOISE, NO_NOISE, NO_NOISE]","[findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[32d3cf463e510b14088275f432f1790f2e76b55b, b7b03aeae3a9f59c62c1623eb0f559476313cf14, c9a6a6b3b7902b50f2f8af0628fda9e1a0b7ecd7, 32d3cf463e510b14088275f432f1790f2e76b55b, e9fc2cf9a300857502cf824077cb78001a050d22, c9a6a6b3b7902b50f2f8af0628fda9e1a0b7ecd7]","[NO_NOISE, NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
